"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
92,1,1,366.5,"MMV & SZ",78,1,"Behavioural",NA,366.5,2017,"Published","Journal Article","European Journal Of Psychotraumatology","Tetris and word games lead to fewer intrusive memories when applied several days after analogue trauma","Hagenaars, Muriel A.; Holmes, Emily A.; Klaassen, Fayette; Elzinga, Bernet","m.a.hagenaars@uu.nl ","10.1080/20008198.2017.1386959","Web of Science","Netherlands","Europe",3,54,"35","0.648148148","22.2","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 7","Reactivation plus word game","Trauma reminder + word game","Decrease","Reminder only","Experimental task","Trauma reminder","Trauma reminder + word game vs. Trauma reminder","Behavioural","Verbal","Direct + indirect","Task",18,18,36,"Delayed post","Trauma film","Trauma film","4","11.5 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","5th day post trauma film","3 days","Real Time","Image","Not provided","They did not use total intrusion frequency as outcome measures",NA,NA,"No",NA,0.75,NA,1.6,1.1,NA,1.6,"0.1",NA,NA,NA,"Not provided","Not provided","Diary administered 4 days after trauma film and the total intrusions day 4-7 was not analyzed in the paper but instead difference score of day 4- day 3 (before manipulation) was used to conclude that reactivation + tetris, reactivation + word game reduces intrusions than reactivation only. Which value should we enter the coding sheet~ day 4-7 total intrusions or difference score?",NA,NA,NA,"Film","No","Hagenaars et al., 2017","Hagenaars et al., 2017","Hagenaars et al., 2017","Trauma reminder + word game vs. Trauma reminder",NA,NA,NA,"4 days",0,NA,NA,NA,NA,0.211719079739087,0.0902824624192762,0.300470401902211,-0.377202907989246,0.80064106746742,0.704625408688312,0.481043381906601,0.165028008965591,0,0.0020055050847757,0,0.0020695122498642,0
93,1,1,368.5,"SZ",79,1,"Behavioural",NA,368.5,2010,"Published","Journal Article","Journal Of Anxiety Disorders","I see what you're saying: intrusive images from listening to a traumatic verbal report","Krans, Julie; Naring, Gerard; Holmes, Emily A.; Becker, Eni S.","J.Krans@psych.ru.nl","10.1016/j.janxdis.2009.09.009","Web of Science","Netherlands","Europe",3,86,"60","0.697674419","22.01","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 137, Table 2","Visualspatial interference task during encoding (shaping plasticine)","Number counting","Unspecified","No-task","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",29,28,57,"Peri","Verbal report of trauma film","Lisen to verbal report of trauma film","4","11min42s","Intrusion Frequency","Intrusion frequency","Event-related diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Sensory/verbal","Positive","the number of intrusive images reported in the diary was lower in the visuospatial condition than in the no task control condition",NA,NA,"Yes","Null",2.5,NA,2.39,4.57,NA,3.69,"-2.09","t(57)=2.51",NA,"0.02","0.71","Cohen's d","Contact Emily for sample size; sample size and trauma stimuli info provide by author via email",NA,NA,NA,"Audio","No","Krans et al., 2010a","Krans et al., 2010","Krans et al., 2010a","Number counting",NA,NA,NA,NA,-1,NA,NA,-2.52,-0.685,0.65701585098333,0.0592075483678937,0.243326012517967,0.180096866448116,1.13393483551855,2.70014637639622,0.00693089745110052,1.15786083475474,0,0.000927510020684675,0,0.0304933329884032,0
95,1,1,380.5,"SZ",81,1,"Behavioural",NA,380.5,2010,"Published","Journal Article","Journal Of Trauma And Dissociation","Motion effects on intrusion development","Krans, Julie; Naring, Gerard; Holmes, Emily A.; Becker, Eni S.","J.Krans@psych.ru.nl","10.1080/15299730903318483","Web of Science","Netherlands","Europe",3,54,"34","0.62962963","21.75","Between-subject",1,0,1,1,1,1,1,0,1,1,1,9,"page 79","Visuospatial movement task during encoding","Finger tapping","Unspecified","No-task","No-task","No-Task","Finger tapping","Behavioural","Other","Indirect","Task",17.5,19,36.5,"Peri","Trauma film","Trauma film","4","11min38s","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Positive","The difference between the configurational gum- chewing condition and the no-task control condition was not significant",NA,NA,"Yes","Null",2.135,NA,1.735,4.28,NA,4.79,"-2.64","t(24.09)=2.21",NA,"0.17","Not provided","Not provided","Contact Emily for sample size; author provided info for sample size and trauma film duration",NA,NA,NA,"Film","No","Krans et al., 2010b","Krans et al., 2010","Krans et al., 2010b","Finger tapping",NA,NA,NA,NA,-1,NA,NA,-1.815,-0.78,0.55189117189069,0.0913423846768912,0.302229026860246,-0.0404777207553924,1.14426006453677,1.82606938064189,0.0678398117040207,0.87122379534328,0,0.000897474718288456,0,0.024649546177894,0
96,1,1,383,"SZ",82,1,"Pharmacological","Alcohol",383,2009,"Published","Journal Article","Psychopharmacology","Acute effects of alcohol on the development of intrusive memories","Bisby, James A.; Brewin, Chris R.; Leitz, Julie R.; Curran, H. Valerie","j.bisby@ucl.ac.uk","10.1007/s00213-009-1496-5","Web of Science","England","Europe",3,48,"24","0.5","24.167","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 660","Low dose alcohol","Low dose alcohol","Unspecified","Placebo","Experimental task","Placebo","Low vs. High alcohol","Pharmacological",NA,NA,NA,16,16,32,"Pre","Trauma film","Trauma film","5","12.5min","Intrusion Frequency","Intrusion frequency","Online diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","The high-dose group was also found to report significantly fewer intrusive images than placebo","SCR; HR",NA,"Yes","Null",3.52,0.833333333333333,3.34,1.94,0.42,1.68666666666667,"3.03",NA,NA,"0.05","Not provided","Not provided","Statistics extracted from Figure 1, assuming equal sample size","Mann–Whitney U",NA,NA,"Film","Yes","Bisby et al., 2009","Bisby et al., 2009","Bisby et al., 2009","Low vs. High alcohol",NA,NA,NA,NA,0.333333333333333,NA,"U=71.50",NA,NA,-0.378976573774698,0.0974305517413803,0.312138673895723,-0.990768374610315,0.232815227060918,-1.21412886472794,0.224698519135311,-1.14507012491256,0.333333333333333,0.00297994913339042,0,-0.0193914339102251,0
97,1,1,386,"MMV",83,1,"Behavioural",NA,386,2019,"Published","Journal Article","Behaviour Research And Therapy","Spatio-temporal associations with memory cues are linked to analogue traumatic intrusions","Meyer, Thomas; Ikani, Nessa; Morina, Nexhmedin","t.meyer@uni-muenster.de","10.1016/j.brat.2019.103481","Web of Science","Germany","Europe",2,96,"73","0.760416667","22.4","Within-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 3, page 7","Past verbal training","Past verbal training","Decrease","Now verbal training","Experimental task","Now verbal training","Past vs. Now verbal training","Behavioural","Verbal","Direct","Task",96,96,96,"Immediate post","Trauma film","Trauma film","2","20 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,3.56666666666667,NA,4.66666666666667,3.6,NA,3.83333333333333,"0.2",NA,NA,NA,"Not provided","Not provided","reported intrusion frequency separately for total intrusions, image intrusion, thought intrusion~ which one to code. Mean and sd currently summed for two film clips as they were reported separately for each of the two conditions.",NA,NA,NA,"Film","No","Meyer et al., 2019","Meyer et al., 2019","Meyer et al., 2019","Past vs. Now verbal training",NA,NA,NA,NA,-0.333333333333333,NA,NA,NA,NA,0.00852574095863261,0.0152802205599297,0.123613189263645,-0.233756109998111,0.250807591915377,0.0689711268629169,0.945012602178706,-0.343214349875826,0,4.74598263471081e-05,0,0.00302508134779641,0
98,1,1,391,"MMV & SZ",84,1,"Behavioural",NA,391,2019,"Published","Journal Article","Cognition And Emotion","Vantage perspective in analogue trauma memories: an experimental study","Mooren, Nora; Krans, Julie; Naring, Gerard; van Minnen, Agnes","n.mooren@uu.nl","10.1080/02699931.2018.1538010","Web of Science","Netherlands","Europe",3,85,"85","1","21.27","Between-subject",1,0,1,1,1,1,1,0,1,1,1,9,"Table 1, page 1266","Field perspective recall","Field perspective recall","Increase","Neutral memory recall","Experimental task","Control (neutral memory recall)","Observer perspective recall","Behavioural","Imagery","Direct","Task",24.6666666666667,26.6666666666667,51.3333333333333,"Immediate post","Eyewitness report of real-life road traffic accidents","Trauma analogue induction","4","11min 42s","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Negative","Field perspective increased the frequency of intrusions, compared to control group",NA,"STAI-S","No",NA,4.47333333333333,NA,6.86666666666667,2.42666666666667,NA,4.58666666666667,"3.07",NA,NA,"0.01","Not provided","Not provided","b=.80, X2 (1, N=77)=6.10 ","This paper, the intrusion includes both visual intrusions and visual+verbal intrusion. But the analysis only focused on the total (i.e., (only visual) + (visual+verbal combination)). In this case should we code them seprately?",NA,NA,"Audio","No","Mooren et al., 2019","Mooren et al., 2019","Mooren et al., 2019","Observer perspective recall",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.311055568978811,0.058369910171195,0.241598655151876,-0.784588933076488,0.162477795118866,-1.28748882638967,0.197923961677405,-1.06081554119714,0,0.000799701398441963,0,-0.0110525676662623,0
99,1,1,396,"MMV & SZ",85,1,"Behavioural",NA,396,2019,"Published","Journal Article","Translational Psychiatry","Investigation of the impact of total sleep deprivation at home on the number of intrusive memories to an analogue trauma","Porcheret, Kate; van Heugten-van der Kloet, Dalena; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina; Holmes, Emily A.","kate.porcheret@ndcn.ox.ac.uk","10.1038/s41398-019-0403-z","Web of Science","England","Europe",2,50,"14","0.28","25.16","Between-subject",1,1,1,1,1,1,0,1,1,1,1,10,"Page 6, Table 2","Sleep","Sleep","Increase","Sleep Deprivation (one night)","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",24,26,50,"Immediate post","Trauma film","Trauma film","11","15 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency","PSG",NA,"Yes","Positive",5.25,NA,7.05,5.58,NA,6.14,"-0.33",NA,"-0.5","0.62","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Porcheret et al., 2019","Porcheret et al., 2019","Porcheret et al., 2019","Sleep",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.04928,0.08015,0.283107753337841,-0.505611196542169,0.604171196542169,0.174067998558812,0.861812022673465,-0.202285107564796,0,0.000346206323710324,0,-0.0185336736109705,0
100,1,1,399.5,"SZ",86,1,"Behavioural",NA,399.5,2009,"Published","Journal Article","Memory","Count out your intrusions: effects of verbal encoding on intrusive memories","Krans, Julie; Naring, Gerard; Becker, Eni S.","J.Krans@psych.ru.nl","10.1080/09658210903130780","Web of Science","Netherlands","Europe",3,76,"65","0.855263158","21.84","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 813, Table 1","Verbal interference task during encoding","Verbalization during encoding","Increase","No-task during encoding","No-task","No-Task","Verbalization during encoding","Behavioural","Verbal","Indirect","Task",26.5,23,49.5,"Peri","Trauma film","Trauma film","3","6min48s","Intrusion Frequency","Intrusion frequency","1-week diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","The verbal interference
condition was not significantly different from the no-task-control condition with regard to intrusion frequency",NA,NA,"Yes","Null",2.67,NA,2.46,3.83,NA,3.27,"-1.45","t(50)=1.80",NA,"0.3","Not provided","Not provided","Here they have the mean sd for adjusted ones (with half sample size, indicated by df), should we ask them for the raw statistics?; raw stats and sample size info provided by author via email",NA,NA,NA,"Film","No","Krans et al., 2009a","Krans et al., 2009","Krans et al., 2009a","Verbalization during encoding",NA,NA,NA,NA,-1,NA,NA,-1.42,-0.5,0.406361030148805,0.0664320791068171,0.257744212557367,-0.0988176264636336,0.911539686761244,1.57660583769019,0.114886248694149,0.563254019578193,0,0.000576606723128753,0,0.0150119087382286,0
101,1,1,401,"SZ",87,1,"Behavioural",NA,401,2009,"Published","Journal Article","Behaviour Research And Therapy","Tell me more: can a memory test reduce analogue traumatic intrusions?","Krans, Julie; Naring, Gerard; Holmes, Emily A.; Becker, Eni S.","j.krans@psych.ru.nl","10.1016/j.brat.2009.01.009","Web of Science","Netherlands","Europe",1,52,"37","0.711538462","19.83","Within-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 428","Recognition memory task","Memory test","Decrease","No-task","No-task","No-Task","Memory test","Behavioural","Verbal","Direct","Task",52,52,52,"Immediate post","Trauma film","Trauma film","4","11min38s","Intrusion Frequency","Intrusion frequency","1-week diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","participants reported fewer intrusive images from scenes for which they had received the recognition memory test, compared to scenes for which they had not received the recognition memory test,",NA,NA,"Yes",NA,0.46,NA,0.73,0.79,NA,1.06,"-0.33",NA,NA,"0.02","0.11","partial eta squared",NA,NA,NA,NA,"Film","No","Krans et al., 2009b","Krans et al., 2009","Krans et al., 2009b","Memory test",NA,NA,NA,NA,-1,"F (1, 48) = 5.67",NA,NA,NA,0.35993,0.03908,0.197686620690425,-0.0275357765532331,0.747395776553233,1.8207099637949,0.0686509567871146,0.540413619177565,0,0.0023743123954933,0,0.0485599284606172,0
103,1,1,408,"SZ",89,1,"Behavioural",NA,408,2009,"Published","Journal Article","Behaviour Research And Therapy","Reducing depressive intrusions via a computerized cognitive bias modification of appraisals task: developing a cognitive vaccine","Lang, Tamara J.; Moulds, Michelle L.; Holmes, Emily A.","tamara.lang@psych.ox.ac.uk","10.1016/j.brat.2008.11.002","Web of Science","England","Europe",2,48,"24","0.5","29.52","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 143","Positive CBM training","Positive cbm training","Decrease","Negative CBM training","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",24,24,48,"Pre","Depressing film","Trauma film","5","13 min35s","Intrusion Frequency","Intrusion frequency","Daily diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Thought","Positive","Participants in the negative condition reported significantly more thought intrusions compared to the positive condition",NA,NA,"No",NA,1.75,NA,1.245,4.145,NA,3.78,"-2.67","t(46)=3.04",NA,"0.008","0.88","Cohen's d",NA,NA,NA,NA,"Film","No","Lang et al., 2009","Lang et al., 2009","Lang et al., 2009","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,-2.935,-0.85,0.834091400905431,0.0724723650429635,0.269206918638737,0.306445840373507,1.36173696143736,3.0983282492258,0.00194615738768634,1.49542619734184,0,0.00186276535348103,0,0.0431067453509878,0
104,1,1,419.5,"MMV",90,1,"Behavioural",NA,419.5,2019,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Effects of imagery rescripting on consolidated memories of an aversive film","Siegesleitner, Marena; Strohm, Miriam; Wittekind, Charlotte E.; Ehring, Thomas; Kunze, Anna E.","marena.siegesleitner@psy.lmu.de","10.1016/j.jbtep.2018.08.007","Web of Science","Germany","Europe",3,88,"88","1","22.81","Between-subject",1,1,1,1,1,1,0,1,1,1,1,10,"Fig 3b, page 27","Imagery rescripting","Imagery rescripting","Decrease","No-Task","No-task","No-Task","Imagery rescripting","Behavioural","Imagery","Direct","Task",29,30,59,"Delayed post","Trauma film","Trauma film","2","13 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","2nd day post trauma film","6 days","Real Time","Image/thought combined",NA,"Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,3.47,0.58,3.13,4.07,0.87,4.74,"-1.08",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Siegesleitner et al., 2019","Siegesleitner et al., 2019","Siegesleitner et al., 2019","Imagery rescripting",NA,NA,NA,"24 hours",-1,NA,NA,NA,NA,0.154859933952043,0.0545295554572587,0.233515642853447,-0.302830726040713,0.6125505939448,0.663167281042634,0.507223423977899,0.0351327564184675,0,0.000634852294909069,0,0.00076804469573415,0
106,1,1,426,"SZ",92,1,"Behavioural",NA,426,2009,"Published","Journal Article","Behavior Therapy","The influence of thought suppression and cognitive load on intrusions and memory processes following an analogue stressor","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1016/j.beth.2008.10.004","Web of Science","Australia","Australia",4,80,"39","0.4875","25.21","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 374, Table 1","Verbal cognitive load and thought suppression","Thought suppression","Unspecified","Control","No-task","No-Task","Thought suppression","Behavioural","Verbal + imagery","Indirect + direct","Task",20,20,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Daily thought diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Negative","Suppression group showed more intrusion during the 1-week diary than control group",NA,NA,"Yes","Positive",11.9333333333333,NA,10.3033333333333,7.2,NA,4.55,"3.3",NA,NA,"<0.01","Not provided","Not provided","Contact author for sample sizes, they have both recall and recognition results, which should we code? (currently recognition)",NA,NA,NA,"Film","No","Nixon et al., 2009b","Nixon et al., 2009","Nixon et al., 2009b","Thought suppression",NA,NA,NA,NA,1,"F(3, 76)=4.62",NA,NA,NA,-0.4181463764776,0.075964419966724,0.275616436314535,-0.958354591654088,0.122061838698888,-1.51713149647001,0.12923348753316,-1.24642332746355,0.333333333333333,0.00123501099943171,0,-0.0153448100687525,0
107,1,1,438,"MMV",93,1,"Behavioural",NA,438,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",3,76,"54","0.710526316","21.1","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 1, page 5","Recall + Eye Movement","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",25.5,25,50.5,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",3.665,NA,3.205,4.44,NA,3.86,"-0.92",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding; make a note of the duration changes in the experimental condition column (within parentheses)",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 1","van Schie et al., 2019","van Schie et al., 2019, Exp. 1","Imagery re-experience + number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.213347227440942,0.0637451335193887,0.252477986207488,-0.281509625525735,0.708204080407619,0.845013185686659,0.39810347711073,0.161658243661277,0,6.27689167968816e-05,0,0.00468630193784715,0
108,NA,1,442.5,"MMV",93,2,"Behavioural",NA,442.5,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",3,74,"50","0.675675676","20.85","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 6","Recall + Eye Movement","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",24.5,25,49.5,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","recall + eye movement condition had lower intrusion frequency than no-task control",NA,NA,"Yes","Null",3.02,NA,2.505,5.52,NA,2.89,"-2.52",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 2","van Schie et al., 2019","van Schie et al., 2019, Exp. 2","Imagery re-experience + number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.907146286325042,0.0713236789493659,0.26706493395683,0.383699015769655,1.43059355688043,3.39672555615886,0.000681973269142164,1.66369880523541,0,0.00235212536318821,0,0.0482577966741769,0
109,NA,1,450,"MMV",93,3,"Behavioural",NA,450,2019,"Published","Journal Article","Behaviour Research And Therapy","The effects of dual-tasks on intrusive memories following analogue trauma","van Schie, Kevin; van Veen, Suzanne C.; Hagenaars, Muriel A.","k.vanschie@essb.eur.nl","10.1016/j.brat.2019.103448","Web of Science","Netherlands","Europe",4,100,"66","0.66","20.93","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 7","Recall only","Imagery re-experience + number counting","Decrease","No-Task","No-task","No-Task","Imagery re-experience + number counting","Behavioural","Imagery + verbal","Direct + indirect","Task",25,25,50,"Immediate post","Trauma film","Trauma film","1","9.24 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",2.58666666666667,NA,2.40333333333333,3.52,NA,2.83,"-1.48",NA,NA,NA,"Not provided","Not provided","Manipulation is same between experiment 1 and 2 but they changed the duration and how long subjects count backwards from 450 to 1000 in exp 1 to exp 2/3~ how to report these changes in coding",NA,NA,NA,"Film","No","van Schie et al., 2019, Exp. 3","van Schie et al., 2019","van Schie et al., 2019, Exp. 3","Imagery re-experience + number counting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.353425228417241,0.0598464365184424,0.244635313310328,-0.126059985671002,0.832910442505484,1.44470241697653,0.148541490727152,0.485526168514737,0,0.000531864843983044,0,0.00588580891863983,0
110,1,1,457,"SZ",94,1,"Behavioural",NA,457,2009,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","The effects of rumination on mood and intrusive memories after exposure to traumatic material: an experimental study","Zetsche, Ulrike; Ehring, Thomas; Ehlers, Anke","zetsche@staff.uni-marburg.de","10.1016/j.jbtep.2009.07.001","Web of Science","Netherlands","Europe",3,101,"71","0.702970297","24.38","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"page 507, Table 2","Rumination","Film-related rumination","Increase","Control (quiz question)","Experimental task","Control (irrelevant quiz question)","Film-related rumination vs. Autobiographical memory elaboration","Behavioural","Verbal","Direct","Task",33.66666667,33.66666667,NA,"Immediate post","Trauma film","Trauma film","8","17min30s","Intrusion Frequency","Intrusion frequency","Seven day diary","Intrusion diary","Same day post trauma film","7 days","Retrospective","Image, sound or thought","Null","No group difference on diary intruision  between rumination and memory integration group",NA,NA,"No",NA,14.1,NA,12.84,12.9666666666667,NA,14.9866666666667,"1.8",NA,NA,NA,"Not provided","Not provided","Contact author for sample sizes",NA,NA,NA,"Film","No","Zetsche et al., 2009","Zetsche et al., 2009","Zetsche et al., 2009","Film-related rumination vs. Autobiographical memory elaboration",NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,-0.0829515084418493,0.0436259143632593,0.20886817460604,-0.492333130669688,0.32643011378599,-0.397147667892964,0.691258570343299,-0.518814065331606,0,6.43744463594054e-05,0,-0.00275006017231033,0
111,1,1,465,"MMV",95,1,"Behavioural",NA,465,2019,"Published","Journal Article","European Journal Of Psychotraumatology","Investigating the effect of proactive interference control training on intrusive memories","Woud, Marcella L.; Heeren, Alexandre; Shkreli, Lorika; Meyer, Thomas; Egeri, Leonie; Cwik, Jan C.; Zlomuzica, Armin; Kessler, Henrik; Margraf, Juergen","marcella.woud@rub.de","10.1080/20008198.2019.1611092","Web of Science","Germany","Europe",2,54,"44","0.814814815","21.24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 7","Low proactive interference","Low resistance to proactive interference","Unspecified","High proactive interference","Experimental task","High resistance to Proactive Interference","Low vs. High resistance to proactive interference","Behavioural","Other","Indirect","Task",28,26,54,"Pre","Trauma film","Trauma film","16","15 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,7.86,NA,5.54,8.88,NA,8.09,"-1.02","t(52)=-.548",NA,"0.586","0.15","Cohen's d",NA,NA,NA,NA,"Film","No","Woud et al., 2019","Woud et al., 2019","Woud et al., 2019","Low vs. High resistance to proactive interference",NA,NA,NA,NA,-1,NA,NA,-0.548,-0.15,0.146,0.07437,0.27270863572685,-0.388508926024627,0.680508926024627,0.535369918194435,0.592394087168315,0.0112655285873562,0,8.45104992880858e-07,0,-0.000915478314938072,0
115,1,1,477,"MMV",98,1,"Behavioural",NA,477,2019,"Unpublished","Dissertation",NA,"Impact of social support during a social interaction on post-trauma cognitions and outcomes during a trauma analogue design","Allen, Christy E.","Not reported","Not Reported","PsycInfo & ProQuest","USA","North america",2,73,"73","1","19.5","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Page 162","Thoughts/Feeling social interaction","Expressive trauma disclosure","Decrease","Factual social interaction","Experimental task","Factual Trauma Disclosure","Expressive vs. Factual trauma disclosure","Behavioural","Verbal vs. Imagery","Direct","Task",32,41,73,"Immediate post","Trauma film","Trauma film","2","5 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","2 days","Retrospective","Image/thought combined","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,6.31,NA,4.87,7.66,NA,7.5,"-1.35","t=-0.93",NA,"0.36","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Allen, 2020","Allen, 2020","Allen, 2020","Expressive vs. Factual trauma disclosure",NA,NA,NA,NA,-1,NA,NA,-0.93,NA,0.20599,0.05593,0.236495243081124,-0.257540676439003,0.669520676439003,0.871011176868957,0.383748050400442,0.152669787348553,0,0.000133252746822856,0,0.0114923799318065,0
