"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value"
7,NA,NA,31,"SZ",4,2,"Behavioural",NA,31,2010,"Published","Journal Article","Plos One","Key steps in developing a cognitive vaccine against traumatic flashbacks: Visuospatial tetris versus verbal pub quiz","Holmes, Emily A.; James, Ella L.; Kilford, Emma J.; Deeprose, Catherine","emily.holmes@psych.ox.ac.uk","10.1371/journal.pone.0013706","Web of Science","England","Europe",3,75,"42","0.56","22.9","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"page 8, Figure 4","Reminder + Pub Quiz","Trauma reminder + pub quiz","Increase","Reminder + No-task","Experimental task","Trauma reminder","Trauma reminder + pub quiz","Behavioural","Imagery + verbal","Direct + indirect","Task",26,26,52,"Immediate post","Trauma film","Trauma film","11","12min","Intrusion Frequency","Intrusion frequency","Daily diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","The relative increase in flashbacks after Pub Quiz condition compared to the control condition was not significant",NA,NA,"Yes","Null",7.63,1.36,6.91,6.71,1.22,6.22,"0.92",NA,NA,NA,"Not provided","Not provided","Stats extracted from figure 4",NA,NA,NA,"Film","No","Holmes et al., 2010, Exp. 2","Holmes et al., 2010","Holmes et al., 2010, Exp. 2","Trauma reminder + pub quiz",NA,NA,NA,NA,1,NA,NA,NA,NA,0.13783,0.07711,-0.13783,0.277679218,-0.68208377,0.406418764,-0.496373131,0.619631179
8,1,1,32,"MMV",5,1,"Behavioural",NA,32,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations increase analogue traumatic intrusions: Evidence against a dual-representation account of peri-traumatic processing","Pearson, D. G.","d.g.pearson@abdn.ac.uk","10.1016/j.jbtep.2012.04.002","Others","Scotland","Europe",2,38,"30","0.789473684","22.55","Between-subject",1,1,0,1,1,1,1,0,1,1,1,9,"Table 2, page 1029","Contextual","Contextual information","Increase","Context-free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",19,19,38,"Peri","Trauma film","Trauma film","5","13 min 40 s","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Negative","Contextual information condition had higher diary intrusions than context-free condition",NA,NA,"Yes","Null",5.26,NA,4.12,2.95,NA,2.73,"2.31","t(36)=2.04",NA,"< 0.024","Not Reported","Not Reported","Did not use any trauma history questionnaire but inclusion criteria included no exposure to road accidents~ does that count as similar baseline trauma history?",NA,NA,NA,"Film","No","Pearson, 2012","Pearson, 2012","Pearson, 2012","Contextual information",NA,NA,NA,NA,1,NA,NA,2.04,NA,0.6471,0.11077,-0.6471,0.33282555,-1.299436491,0.005239665,-1.944257022,0.051864465
8,NA,NA,33,"MMV",5,1,"Behavioural",NA,33,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations increase analogue traumatic intrusions: Evidence against a dual-representation account of peri-traumatic processing","Pearson, D. G.","d.g.pearson@abdn.ac.uk","10.1016/j.jbtep.2012.04.002","Others","Scotland","Europe",2,38,"30","0.789473684","22.55","Between-subject",1,1,0,1,1,1,1,0,1,1,1,9,"Table 2, page 1029","Contextual","Contextual information","Increase","Context-free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",19,19,38,"Peri","Trauma film","Trauma film","5","13 min 40 s","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Contextual information and context-free conditions did not signficiantly differ on emotionality of diary intrusions.",NA,NA,"Yes","Null",4.62,NA,1.81,4.34,NA,2.22,"0.28","t(32)=0.41",NA,"0.69","Not Reported","Not Reported","Did not use any trauma history questionnaire but inclusion criteria included no exposure to road accidents~ does that count as similar baseline trauma history? Different df for t test compared to intrusion freqeuncy~ why?",NA,NA,NA,"Film","No","Pearson, 2012","Pearson, 2012","Pearson, 2012","Contextual information",NA,NA,NA,NA,1,NA,NA,0.41,NA,0.13534,0.1055,-0.13534,0.324814058,-0.771976141,0.501294965,-0.416670969,0.676919092
12,1,1,49,"SZ",8,1,"Behavioural",NA,49,2015,"Published","Journal Article","Sleep","Psychological effect of an analogue traumatic event reduced by sleep deprivation","Porcheret, Kate; Holmes, Emily A.; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina","emily.holmes@mrc-cbu.cam.ac.uk","10.5665/sleep.4802","Web of Science","England","Europe",2,42,"29","0.69047619","21.52","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"page 1021","Sleep","Sleep","Increase","Sleep deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",21,18,39,"Immediate post","Trauma film","Trauma film","6","15min1s","Intrusion frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","12 hours post trauma film","6 days","Real Time","Image","Negative","significantly fewer
intrusive memories in daily life were reported by the sleep deprived group  compared to the sleep group","Actigraphy",NA,"No",NA,3.76,NA,3.35,2.28,NA,2.91,"1.48",NA,"2.61","0.009","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Porcheret et al., 2015","Porcheret et al., 2015","Porcheret et al., 2015","Sleep",NA,NA,NA,NA,1,NA,NA,NA,NA,0.45944,0.10588,-0.45944,0.325393417,-1.097215611,0.178326583,-1.411966223,0.157959907
12,NA,NA,50,"SZ",8,1,"Behavioural",NA,50,2015,"Published","Journal Article","Sleep","Psychological effect of an analogue traumatic event reduced by sleep deprivation","Porcheret, Kate; Holmes, Emily A.; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina","emily.holmes@mrc-cbu.cam.ac.uk","10.5665/sleep.4802","Web of Science","England","Europe",2,42,"29","0.69047619","21.52","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"page 1022, Figure 4B","Sleep","Sleep","Increase","Sleep deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",21,18,39,"Immediate post","Trauma film","Trauma film","6","15min1s","Mean Emotional Distress","Intrusion-related distress","Intrusion Diary","Intrusion diary","12 hours post trauma film","6 days","Real Time",NA,"Null","The intensity of the intrusions was similar between groups as measured in the level of distress reported when experiencing an intrusive memory ","Actigraphy",NA,"No",NA,1.09,NA,1.21,0.71,NA,1.12,"0.38",NA,"1.2","0.23","Not provided","Not provided","Stats extracted from figure 4b",NA,NA,NA,"Film","Yes","Porcheret et al., 2015","Porcheret et al., 2015","Porcheret et al., 2015","Sleep",NA,NA,NA,NA,1,NA,NA,NA,NA,0.31828,0.10447,-0.31828,0.323223424,-0.951801951,0.315233871,-0.984718361,0.324762431
12,NA,NA,51,"SZ",8,1,"Behavioural",NA,51,2015,"Published","Journal Article","Sleep","Psychological effect of an analogue traumatic event reduced by sleep deprivation","Porcheret, Kate; Holmes, Emily A.; Goodwin, Guy M.; Foster, Russell G.; Wulff, Katharina","emily.holmes@mrc-cbu.cam.ac.uk","10.5665/sleep.4802","Web of Science","England","Europe",2,42,"29","0.69047619","21.52","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"page 1021","Sleep","Sleep","Increase","Sleep deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",21,19,40,"Immediate post","Trauma film","Trauma film","6","15min1s","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","12 hours post trauma film",NA,"Retrospective",NA,"Not provided","Not provided","Actigraphy",NA,"No",NA,6.11,NA,4.976,3.8,NA,3.318,"2.31",NA,NA,NA,"Not provided","Not provided","Contact author for intrusion subscale score; stats provided by the author via email",NA,NA,NA,"Film","Yes","Porcheret et al., 2015","Porcheret et al., 2015","Porcheret et al., 2015","Sleep",NA,NA,NA,NA,1,NA,NA,NA,NA,0.53002,0.10376,-0.53002,0.32212137,-1.161380563,0.101335208,-1.645412962,0.099884678
13,NA,NA,53,"MMV & SZ",9,1,"Behavioural",NA,53,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations of negative images modulate intrusion frequency in an intrusion provocation paradigm ","Krans, J., Pearson, D., G., Maier, B., & Moulds, M., L.","david.pearson@anglia.ac.uk ","10.1016/j.jbtep.2015.09.004","Others","Australia","Australia",3,110,"64","0.581818182","24.43","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Severe Outcome Contextual Information","Severe outcome contextual information","Increase","Context-Free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",38,35,73,"Peri","Negative Pictures","Picture Viewing","18",NA,"Intrusion Frequency","Intrusion frequency","Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",3.66,NA,3.74,3.43,NA,2.83,"0.23",NA,NA,"0.904","Not provided","Not provided",NA,NA,NA,NA,"Picture","No","Krans et al., 2016","Krans et al., 2016","Krans et al., 2016","Contextual information",NA,NA,NA,NA,1,"F(2, 107) = 0.10",NA,NA,NA,0.06823,0.05492,-0.06823,0.234348247,-0.527549403,0.391095725,-0.291134411,0.770948523
13,NA,NA,55,"MMV & SZ",9,1,"Behavioural",NA,55,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations of negative images modulate intrusion frequency in an intrusion provocation paradigm ","Krans, J., Pearson, D., G., Maier, B., & Moulds, M., L.","david.pearson@anglia.ac.uk ","10.1016/j.jbtep.2015.09.004","Others","Australia","Australia",3,110,"64","0.581818182","24.43","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Severe Outcome Contextual Information","Severe outcome contextual information","Increase","Context-Free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",38,35,73,"Peri","Negative Pictures","Picture Viewing","18",NA,"Mean Emotional Distress","Intrusion-related distress","Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion distress",NA,NA,"Yes","Null",3.61,NA,2.82,4.42,NA,2.81,"-0.81",NA,NA,"0.202","Not provided","Not provided",NA,NA,NA,NA,"Picture","No","Krans et al., 2016","Krans et al., 2016","Krans et al., 2016","Contextual information",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.28467,0.05544,0.28467,0.235461817,-0.176834841,0.746175482,1.208987188,0.226667768
13,NA,NA,57,"MMV & SZ",9,1,"Behavioural",NA,57,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations of negative images modulate intrusion frequency in an intrusion provocation paradigm ","Krans, J., Pearson, D., G., Maier, B., & Moulds, M., L.","david.pearson@anglia.ac.uk ","10.1016/j.jbtep.2015.09.004","Others","Australia","Australia",3,110,"64","0.581818182","24.43","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Severe Outcome Contextual Information","Severe outcome contextual information","Increase","Context-Free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",38,35,73,"Peri","Negative Pictures","Picture Viewing","18",NA,"Intrusion Frequency","Intrusion frequency","Intrusion provocation task","Lab-based intrusion monitoring task","8th day post trauma film","2 minutes","Real Time","Image","Negative","Severe outcome condition had higher lab intrusion than context-free condition.",NA,NA,"Yes","Null",7.16,NA,6.66,4.2,NA,3.22,"2.96",NA,NA,"0.015","Not provided","Not provided",NA,NA,NA,NA,"Picture","No","Krans et al., 2016","Krans et al., 2016","Krans et al., 2016","Contextual information",NA,NA,NA,NA,1,NA,NA,NA,NA,0.55266,0.05698,-0.55266,0.23870329,-1.020523117,-0.084806219,-2.315278804,0.020597679
13,NA,NA,59,"MMV & SZ",9,1,"Behavioural",NA,59,2016,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Contextual representations of negative images modulate intrusion frequency in an intrusion provocation paradigm ","Krans, J., Pearson, D., G., Maier, B., & Moulds, M., L.","david.pearson@anglia.ac.uk ","10.1016/j.jbtep.2015.09.004","Others","Australia","Australia",3,110,"64","0.581818182","24.43","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Severe Outcome Contextual Information","Severe outcome contextual information","Increase","Context-Free","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Task",38,35,73,"Peri","Negative Pictures","Picture Viewing","18",NA,"IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","Both conditions did not significantly in terms of IES intrusion scale",NA,NA,"Yes","Null",6.47,NA,5.74,5.8,NA,4.87,"0.67",NA,NA,"0.814","Not provided","Not provided",NA,NA,NA,NA,"Picture","No","Krans et al., 2016","Krans et al., 2016","Krans et al., 2016","Contextual information",NA,NA,NA,NA,1,"F(2, 107) = 0.21",NA,NA,NA,0.12411,0.05499,-0.12411,0.234505274,-0.583742282,0.335518391,-0.529250125,0.596631949
15,1,1,62,"MMV & SZ",11,1,"Behavioural",NA,62,1995,"Published","Journal Article","Behaviour Research And Therapy","Worry and the incubation of intrusive images following stress","Wells, A.; Papageorgiou, C.","Not reported","10.1016/0005-7967(94)00087-Z","Web of Science","England","Europe",5,70,"35","0.5","28.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 1, page 581","Film-worry group (FG)","Film-related rumination","Increase","No-task","No-task","No-Task","Film-related rumination","Behavioural","Verbal","Direct","Task",14,14,28,"Immediate post","Trauma film","Trauma film","1","8min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image","Negative","Film verbal worry group had higher intrusions than control no-task group.",NA,NA,"No",NA,6.9,NA,3.9,1.4,NA,1.6,"5.5",NA,NA,NA,"Not Reported","Not Reported","intrusive images recoded",NA,NA,NA,"Film","No","Wells & Papageorgiou, 1995","Wells & Papageorgiou, 1995","Wells & Papageorgiou, 1995","Film-related rumination",NA,NA,NA,NA,1,NA,NA,NA,NA,1.79133,0.20016,-1.79133,0.447390488,-2.668215008,-0.914444296,-4.003951136,0.0000623
15,NA,NA,65,"MMV & SZ",11,1,"Behavioural",NA,65,1995,"Published","Journal Article","Behaviour Research And Therapy","Worry and the incubation of intrusive images following stress","Wells, A.; Papageorgiou, C.","Not reported","10.1016/0005-7967(94)00087-Z","Web of Science","England","Europe",5,70,"35","0.5","28.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 1, page 581","Usual-Worry (UW)","Non-film related rumination","Increase","No-task","No-task","No-Task","Non-film related rumination","Behavioural","Verbal","Indirect","Task",14,14,28,"Immediate post","Trauma film","Trauma film","1","8min","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Image","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,6.6,NA,6.8,1.4,NA,1.6,"5.2",NA,NA,NA,"Not Reported","Not Reported","intrusive images recoded",NA,NA,NA,"Film","No","Wells & Papageorgiou, 1995","Wells & Papageorgiou, 1995","Wells & Papageorgiou, 1995","Non-film related rumination",NA,NA,NA,NA,1,NA,NA,NA,NA,1.022,0.16151,-1.022,0.40188128,-1.809685135,-0.234310516,-2.543034164,0.010989448
17,NA,1,68,"MMV & SZ",12,2,"Behavioural",NA,68,2002,"Unpublished","Dissertation",NA,"Dissociation and later intrusive memories","Stuart, Ailsa","Not Reported",NA,"PsycInfo & ProQuest","England","Europe",1,17,"5","0.294117647","Not Reported","Within-subject",0.5,1,1,1,1,1,0,0,1,0,1,7.5,"Table 8, page 103","Hypnosis induction","Dissociation","Increase","No-task","No-task","No-Task","Dissociation","Behavioural","Other","Indirect","Instruction",17,17,17,"Peri","Trauma film","Trauma film","5","13min","Intrusion Frequency","Intrusion frequency","Seven Day Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusions.",NA,NA,"Yes","Null",0.88,NA,0.99,1.7,NA,1.5,"-0.82","t(16)=-2.08",NA,"0.054","Not Reported","Not Reported",NA,NA,NA,NA,"Film","No","Stuart, 2002, Exp. 2","Stuart, 2002","Stuart, 2002, Exp. 2","Dissociation",NA,NA,NA,NA,-1,NA,NA,-2.08,NA,-0.62998,0.12348,0.62998,0.351402055,-0.058770648,1.318725408,1.792753829,0.073012295
17,NA,NA,69,"MMV & SZ",12,2,"Behavioural",NA,69,2002,"Unpublished","Dissertation",NA,"Dissociation and later intrusive memories","Stuart, Ailsa","Not Reported",NA,"PsycInfo & ProQuest","England","Europe",1,17,"5","0.294117647","Not Reported","Within-subject",0.5,1,1,1,1,1,0,0,1,0,1,7.5,"Table 8, page 103","Hypnosis induction","Dissociation","Increase","No-task","No-task","No-Task","Dissociation","Behavioural","Other","Indirect","Instruction",17,17,17,"Peri","Trauma film","Trauma film","5","13min","Mean Emotional Distress","Intrusion-related distress","Seven Day Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Not Reported","Not Reported",NA,NA,"Yes","Null",NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Need distress scores from author",NA,NA,NA,"Film","No","Stuart, 2002, Exp. 2","Stuart, 2002","Stuart, 2002, Exp. 2","Dissociation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,1,1,76,"MMV & SZ",15,1,"Behavioural",NA,76,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,"58","0.483333333","24.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Verbal cognitive load and thought suppression","Memorize numbers + thought suppression","Increase","No-task","No-task","No-Task","Memorize numbers + thought suppression","Behavioural","Verbal + imagery","Indirect + direct","Task+instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Daily thought diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",8.79,NA,6.32,18.29,NA,20.88,"-9.5",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a","Memorize numbers + thought suppression",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.60574,0.08716,0.60574,0.295221028,0.027109052,1.18437548,2.05182629,0.040186547
20,NA,NA,77,"MMV & SZ",15,1,"Behavioural",NA,77,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,"58","0.483333333","24.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Hyperventilation provocation test and thought suppression","Hyperventilation provocation + thought suppression","Increase","No-task","No-task","No-Task","Hyperventilation provocation + thought suppression","Behavioural","Other + imagery","Indirect + direct","Task+instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Daily thought diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",13.32,NA,11.73,18.29,NA,20.88,"-4.97",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a","Hyperventilation provocation + thought suppression",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.28866,0.0842,0.28866,0.29017465,-0.280077408,0.857407219,0.994797118,0.319834948
20,NA,NA,78,"MMV & SZ",15,1,"Behavioural",NA,78,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,"58","0.483333333","24.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Block rehearsal task and thought suppression","Block rehearsal + thought suppression","Increase","No-task","No-task","No-Task","Block rehearsal + thought suppression","Behavioural","Imagery","Indirect + direct","Task+instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Daily thought diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",11.88,NA,13.67,18.29,NA,20.88,"-6.41",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a","Block rehearsal + thought suppression",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.35727,0.08466,0.35727,0.29096898,-0.213027662,0.927570741,1.227868136,0.219496473
20,NA,NA,79,"MMV & SZ",15,1,"Behavioural",NA,79,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,"58","0.483333333","24.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Thought suppression","Thought suppression","Increase","No-task","No-task","No-Task","Thought suppression","Behavioural","Imagery","Direct","Instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Intrusion Frequency","Intrusion frequency","Daily thought diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"Yes","Null",15.08,NA,17.79,18.29,NA,20.88,"-3.21",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a","Thought suppression",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.16278,0.08361,0.16278,0.289152793,-0.403962284,0.729516664,0.562945245,0.57347217
20,NA,NA,80,"MMV & SZ",15,1,"Behavioural",NA,80,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,"58","0.483333333","24.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Verbal cognitive load and thought suppression","Memorize numbers + thought suppression","Increase","No-task","No-task","No-Task","Memorize numbers + thought suppression","Behavioural","Verbal + imagery","Indirect + direct","Task+instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Mean Emotional Distress","Intrusion-related distress","Daily thought diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of intrusion distress.",NA,NA,"Yes","Null",1.87,NA,0.6,2.21,NA,0.97,"-0.34",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a","Memorize numbers + thought suppression",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.41465,0.08512,0.41465,0.291760794,-0.157196305,0.986506007,1.421215117,0.155254231
20,NA,NA,81,"MMV & SZ",15,1,"Behavioural",NA,81,2009,"Published","Journal Article","Memory","Does post-event cognitive load undermine thought suppression and increase intrusive memories after exposure to an analogue stressor?","Nixon, Reginald D. V.; Cain, Neralie; Nehmy, Thomas; Seymour, Melanie","reg.nixon@flinders.edu.au","10.1080/09658210802592353","Web of Science","Australia","Australia",5,120,"58","0.483333333","24.47","Between-subject",1,1,0,0,1,1,0,0,0,1,1,6,"Table 2, page 250","Hyperventilation provocation test and thought suppression","Hyperventilation provocation + thought suppression","Increase","No-task","No-task","No-Task","Hyperventilation provocation + thought suppression","Behavioural","Other + imagery","Indirect + direct","Task+instruction",24,24,NA,"Immediate post","Trauma film","Trauma film","1","5min","Mean Emotional Distress","Intrusion-related distress","Daily thought diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of intrusion distress.",NA,NA,"Yes","Null",2.39,NA,0.86,2.21,NA,0.97,"0.18",NA,NA,NA,"Not Reported","Not Reported","Intrusion content info Not Reported",NA,NA,NA,"Film","No","Nixon et al., 2009a","Nixon et al., 2009","Nixon et al., 2009a","Hyperventilation provocation + thought suppression",NA,NA,NA,NA,1,NA,NA,NA,NA,0.19314,0.08372,-0.19314,0.289347414,-0.76026574,0.373976125,-0.667518691,0.504440874
